0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
0,0,0,0,0,0,500,0
